Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
breitling-superocean-heritage-42-p9290,Breitling Superocean Heritage 42,"<p>Hier präsentieren wir die Breitling Superocean Heritage 42 im Full Set aus dem Jahr 2016. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-9290</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A1732124/BA61</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2016</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-9290</strong></p>",Breitling,Armbanduhr,"Breitling, A1732124/BA61, 2016, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P9290,shopify,1,deny,manual,3250,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p9290/0.jpg,1,Breitling Superocean Heritage 42,active
breitling-superocean-heritage-42-p9290,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9290/1.jpg,2,Breitling Superocean Heritage 42,
breitling-superocean-heritage-42-p9290,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9290/2.jpg,3,Breitling Superocean Heritage 42,
breitling-superocean-heritage-42-p9290,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9290/3.jpg,4,Breitling Superocean Heritage 42,
breitling-superocean-heritage-42-p9290,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9290/4.jpg,5,Breitling Superocean Heritage 42,
breitling-superocean-heritage-42-p9290,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9290/5.jpg,6,Breitling Superocean Heritage 42,
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,"<p>Wir präsentieren die IWC Pilot's Watch Mark XVIII Laureus Edition Ref. IW324703. Eine auf nur 1.500 Exemplare weltweit limitierte Sonderedition für die Laureus Foundation. Unsere Bilder zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-7474</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW324703</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Keramik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Textil, Leder Inlay</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Garantiekarte</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-7474</strong></p>",IWC,Armbanduhr,"IWC, IW324703, 2018, Sehr gut",TRUE,Titel,Einzelstück,HV-P7474,shopify,1,deny,manual,4390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p7474/0.jpg,1,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,active
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7474/1.jpg,2,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7474/2.jpg,3,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7474/3.jpg,4,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7474/4.jpg,5,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,
iwc-schaffhausen-fliegeruhr-mk18-laureus-garantiekarte-p7474,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7474/5.jpg,6,IWC Schaffhausen Fliegeruhr MK18 Laureus Garantiekarte,
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,"<p>Hier präsentieren wir die Tudor Heritage Chronograph aus dem Jahr 2011 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-1799</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>70330N</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2011</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatk</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-1799</strong></p>",Tudor,Armbanduhr,"Tudor, 70330N, 2011, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P1799,shopify,1,deny,manual,2990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p1799/0.jpg,1,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,active
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1799/1.jpg,2,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1799/2.jpg,3,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1799/3.jpg,4,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1799/4.jpg,5,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,
tudor-heritage-chronograph-42mm-zifferblatt-schwarz-p1799,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1799/5.jpg,6,Tudor Heritage Chronograph 42mm Zifferblatt Schwarz,
rolex-gmt-master-ii-left-hand-sprite-p9177,Rolex GMT Master II Left Hand Sprite,"<p>Hier präsentieren wir die Rolex GMT Master II aus dem Jahr 2023 im Full Set. Die Rolex GMT-Master II Left Hand zeichnet sich durch ihre außergewöhnliche Anordnung der Krone auf der linken Gehäuseseite aus. In Kombination mit der grün-schwarzen Lünette zählt sie zu den begehrtesten Rolex-Modellen. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-9177</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>126720VTNR</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2023</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>40 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-9177</strong></p>",Rolex,Armbanduhr,"Rolex, 126720VTNR, 2023, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P9177,shopify,1,deny,manual,14400,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p9177/0.jpg,1,Rolex GMT Master II Left Hand Sprite,active
rolex-gmt-master-ii-left-hand-sprite-p9177,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9177/1.jpg,2,Rolex GMT Master II Left Hand Sprite,
rolex-gmt-master-ii-left-hand-sprite-p9177,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9177/2.jpg,3,Rolex GMT Master II Left Hand Sprite,
rolex-gmt-master-ii-left-hand-sprite-p9177,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9177/3.jpg,4,Rolex GMT Master II Left Hand Sprite,
rolex-gmt-master-ii-left-hand-sprite-p9177,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9177/4.jpg,5,Rolex GMT Master II Left Hand Sprite,
rolex-gmt-master-ii-left-hand-sprite-p9177,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9177/5.jpg,6,Rolex GMT Master II Left Hand Sprite,
breitling-avenger-chronograph-blau-45mm-p6059,Breitling Avenger Chronograph Blau 45mm,"<p>Hier präsentieren wir die Breitling Avenger Chronograph 45 aus dem Jahr 2020 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-6059</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A13317101C1A1</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>45 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-6059</strong></p>",Breitling,Armbanduhr,"Breitling, A13317101C1A1, 2020, Gut, Full Set",TRUE,Titel,Einzelstück,HV-P6059,shopify,1,deny,manual,3390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p6059/0.jpg,1,Breitling Avenger Chronograph Blau 45mm,active
breitling-avenger-chronograph-blau-45mm-p6059,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p6059/1.jpg,2,Breitling Avenger Chronograph Blau 45mm,
breitling-avenger-chronograph-blau-45mm-p6059,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p6059/2.jpg,3,Breitling Avenger Chronograph Blau 45mm,
breitling-avenger-chronograph-blau-45mm-p6059,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p6059/3.jpg,4,Breitling Avenger Chronograph Blau 45mm,
breitling-avenger-chronograph-blau-45mm-p6059,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p6059/4.jpg,5,Breitling Avenger Chronograph Blau 45mm,
breitling-avenger-chronograph-blau-45mm-p6059,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p6059/5.jpg,6,Breitling Avenger Chronograph Blau 45mm,
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,"<p>Hier präsentieren wir die elegante A. Lange & Söhne Saxonia 37 mm Ref. 201.027. Eine Ikone deutscher Uhrmacherkunst. Zum Lieferumfang gehört zudem ein hochwertiges L&S Travel Pouch, das diese außergewöhnliche Uhr stilvoll ergänzt. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5825</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>201.027</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>37 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Weißgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder (orig. L&S Armband sehr guter Zustand)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug (Kal. L.093.1)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5825</strong></p>",A. Lange & Söhne,Armbanduhr,"A. Lange & Söhne, 201.027, Sehr gut",TRUE,Titel,Einzelstück,HV-P5825,shopify,1,deny,manual,15400,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5825/0.jpg,1,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,active
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5825/1.jpg,2,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5825/2.jpg,3,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5825/3.jpg,4,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5825/4.jpg,5,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,
a-lange-soehne-saxonia-ultra-thin-37-mm-weissgold-p5825,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5825/5.jpg,6,A. Lange & Söhne Saxonia Ultra Thin 37 mm Weißgold,
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,"<p>Hier präsentieren wir eine Lange & Söhne Taschenuhr mit L&S Zertifikat und Archivauszug von Glashütte, sowie die original Uhrenbox. Ein wahres Sammlerstück. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5085</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>1907</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>53 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Silber</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5085</strong></p>",A. Lange & Söhne,Armbanduhr,"A. Lange & Söhne, 1907, Gut",TRUE,Titel,Einzelstück,HV-P5085,shopify,1,deny,manual,3490,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5085/0.jpg,1,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,active
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5085/1.jpg,2,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5085/2.jpg,3,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5085/3.jpg,4,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5085/4.jpg,5,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,
a-lange-soehne-glashuette-taschenuhr-kaliber-43-l-s-p5085,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5085/5.jpg,6,A. Lange & Söhne Glashütte Taschenuhr Kaliber 43 L&S,
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,"<p>Hier präsentieren wir den Breitling Chronomat Colt aus dem Jahr 2019 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5044</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A17388</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2019</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>44 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl + Kautschukband</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5044</strong></p>",Breitling,Armbanduhr,"Breitling, A17388, 2019, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P5044,shopify,1,deny,manual,2290,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5044/0.jpg,1,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,active
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5044/1.jpg,2,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5044/2.jpg,3,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5044/3.jpg,4,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5044/4.jpg,5,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,
breitling-chronomat-colt-zifferblatt-blau-kautschukband-p5044,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5044/5.jpg,6,Breitling Chronomat Colt Zifferblatt Blau + Kautschukband,
iwc-portugieser-yacht-club-chronograph-p5038,IWC Portugieser Yacht Club Chronograph,"<p>Hier präsentieren wir den IWC Portugieser Yacht Club Chrono im Full Set mit Flyback Funktion. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5038</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW390502</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2017</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder / Kautschuk Inlay</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik (Manufakturwerk mit Flybackfunktion)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5038</strong></p>",IWC,Armbanduhr,"IWC, IW390502, 2017, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P5038,shopify,1,deny,manual,5990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5038/0.jpg,1,IWC Portugieser Yacht Club Chronograph,active
iwc-portugieser-yacht-club-chronograph-p5038,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5038/1.jpg,2,IWC Portugieser Yacht Club Chronograph,
iwc-portugieser-yacht-club-chronograph-p5038,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5038/2.jpg,3,IWC Portugieser Yacht Club Chronograph,
iwc-portugieser-yacht-club-chronograph-p5038,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5038/3.jpg,4,IWC Portugieser Yacht Club Chronograph,
iwc-portugieser-yacht-club-chronograph-p5038,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5038/4.jpg,5,IWC Portugieser Yacht Club Chronograph,
iwc-portugieser-yacht-club-chronograph-p5038,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5038/5.jpg,6,IWC Portugieser Yacht Club Chronograph,
